id,age,gender,study_hours,attendance,internet_access,sleep_hours,Score,course_1,course_2,course_3,course_4,course_5,course_6,sleep_quality_1,sleep_quality_2,study_method_1,study_method_2,study_method_3,study_method_4,facility_rating_1,facility_rating_2,exam_difficulty_1,exam_difficulty_2
19436,17,2,1.44,45.6,1,5.2,34.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
19437,21,1,3.23,70.7,0,6.4,54.7,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
19438,23,2,7.01,56.6,0,6.4,76.9,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
19439,17,1,3.03,57.1,1,9.1,35.4,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
19440,17,1,3.19,86.4,1,6.9,73.4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
19441,17,2,0.97,79.0,1,4.8,45.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
19442,22,0,7.91,93.3,0,9.7,98.9,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
19443,23,2,1.16,62.0,1,5.8,44.4,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
19444,24,2,2.71,70.3,1,5.3,49.9,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
19445,17,0,7.57,48.7,1,9.9,78.5,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
19446,20,1,3.64,91.2,1,7.4,66.9,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
19447,17,0,2.7,77.1,1,5.2,54.1,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
19448,19,0,5.72,94.6,1,6.4,100.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
19449,19,0,0.26,77.9,1,5.6,30.6,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
19450,21,1,2.57,48.0,1,6.5,40.8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
19451,24,2,4.64,73.8,1,7.1,67.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
19452,23,0,7.91,97.0,0,7.6,100.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
19453,17,2,7.74,50.1,1,5.6,93.1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True
19454,18,0,5.01,59.7,0,4.9,64.6,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19455,19,0,2.72,78.7,1,7.2,50.1,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False
19456,19,1,4.4,74.2,1,7.7,80.8,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
19457,19,2,7.47,51.0,1,4.8,67.9,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
19458,21,1,5.34,49.7,1,7.1,85.5,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
19459,22,1,1.19,48.8,1,9.7,61.0,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
19460,24,2,7.77,72.1,1,5.9,83.3,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
19461,22,0,7.22,94.7,1,4.8,83.2,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False
19462,19,0,1.73,70.1,1,6.8,52.8,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
19463,18,1,5.25,64.6,1,6.7,57.3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
19464,20,1,7.03,52.6,1,7.0,78.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
19465,23,0,1.76,93.2,1,5.5,48.7,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
19466,24,1,7.39,99.2,1,8.1,88.8,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
19467,20,0,1.44,82.6,1,5.2,56.3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
19468,18,2,2.86,70.9,1,8.9,50.7,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
19469,17,0,7.54,94.8,1,4.6,81.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19470,17,0,7.57,71.5,1,9.9,91.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
19471,22,1,0.19,60.7,1,5.1,47.8,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
19472,21,0,6.93,51.2,1,9.6,92.8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19473,22,2,5.55,48.3,1,6.4,57.4,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
19474,17,0,6.97,66.9,1,6.4,86.2,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False
19475,20,2,3.7,63.4,1,9.2,73.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19476,18,2,7.85,52.4,1,4.1,64.8,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
19477,19,2,5.99,70.5,1,5.5,70.4,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
19478,21,0,6.07,83.7,1,4.5,81.0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
19479,19,1,3.42,76.9,1,9.8,79.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
19480,22,1,3.14,86.4,1,7.7,61.9,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
19481,19,2,1.64,88.6,1,6.9,61.3,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
19482,21,0,0.47,48.2,0,6.3,34.6,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
19483,20,2,7.21,99.4,0,9.2,100.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
19484,20,2,4.73,49.8,1,4.1,39.7,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
19485,18,0,4.46,84.3,1,6.5,92.1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
19486,21,1,2.7,74.1,1,6.6,61.0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
19487,24,2,5.92,71.1,1,4.5,68.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
19488,22,1,3.26,94.1,1,7.1,68.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
19489,22,0,6.47,87.4,1,8.2,100.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
19490,23,1,0.64,43.4,1,8.0,36.6,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
19491,17,1,1.98,77.6,1,8.8,59.3,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
19492,23,0,2.27,69.7,1,6.0,53.2,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
19493,18,0,0.19,64.8,0,9.6,53.4,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
19494,22,0,5.31,42.0,1,9.9,79.9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
19495,24,0,5.61,92.7,1,5.7,69.1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
19496,24,0,3.31,59.6,1,9.4,69.6,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
19497,20,1,6.36,99.4,1,7.3,100.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
19498,23,1,7.63,88.9,1,7.9,100.0,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
19499,21,2,5.89,88.2,1,9.9,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19500,18,2,5.39,75.5,1,5.3,63.8,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
19501,18,0,3.6,89.8,1,9.3,88.6,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
19502,24,1,4.43,55.1,1,7.5,65.8,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
19503,24,2,2.3,75.6,0,9.1,51.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
19504,24,2,1.95,75.0,1,9.1,55.2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19505,20,1,0.21,65.9,1,4.5,36.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19506,19,1,3.85,74.0,1,6.5,65.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19507,23,1,1.8,85.4,1,7.6,89.7,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
19508,17,2,3.74,51.2,0,4.2,59.7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
19509,24,2,6.5,98.6,1,4.9,88.4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
19510,21,0,2.94,68.1,1,6.9,43.5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
19511,22,1,2.58,81.6,1,6.8,58.0,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
19512,20,0,3.57,94.4,1,8.1,62.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
19513,24,1,3.96,98.1,1,8.0,52.1,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
19514,22,1,2.18,75.2,0,9.4,65.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
19515,17,1,4.8,97.6,1,8.5,73.4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
19516,21,1,0.23,74.5,0,6.0,27.8,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
19517,23,1,3.89,55.3,1,4.6,42.8,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
19518,17,2,5.19,73.1,1,6.5,50.3,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
19519,22,0,3.73,47.1,1,4.4,37.2,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
19520,18,0,7.83,83.6,1,9.2,90.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
19521,21,0,1.24,54.1,1,8.2,47.6,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
19522,24,2,3.62,64.9,1,9.2,37.9,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
19523,20,2,2.33,62.6,1,4.3,48.8,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
19524,17,0,7.23,54.2,1,4.3,49.3,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
19525,17,2,1.44,83.2,1,6.5,63.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
19526,22,0,4.17,59.1,1,8.2,64.8,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
19527,24,1,3.39,96.5,1,7.3,78.7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19528,19,2,7.34,40.6,1,4.3,89.3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19529,24,2,4.46,67.2,1,6.6,68.1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
19530,20,0,3.73,67.9,1,6.9,61.3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
19531,17,0,4.69,75.1,0,8.9,59.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19532,21,2,5.69,47.2,1,7.8,49.7,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
19533,24,0,0.26,91.6,0,7.2,44.8,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
19534,19,0,1.97,53.3,1,8.1,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19535,24,2,1.89,63.0,1,7.5,53.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
19536,22,1,3.32,73.9,1,7.1,59.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
19537,20,0,4.61,40.6,0,9.9,59.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
19538,22,2,7.33,77.4,1,4.5,95.5,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
19539,20,1,4.53,52.2,1,9.2,58.3,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
19540,17,1,1.45,85.6,1,6.8,52.3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
19541,23,0,4.21,57.3,0,7.2,63.6,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
19542,19,1,3.43,76.1,1,8.2,66.1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
19543,21,0,5.17,70.0,1,6.8,71.3,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
19544,22,1,5.09,92.9,1,6.6,74.3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
19545,17,0,5.28,61.4,1,8.8,89.1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
19546,22,0,7.91,70.1,1,7.3,86.3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
19547,19,1,0.22,72.1,0,9.9,50.6,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True
19548,21,0,6.1,46.6,1,9.4,79.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
19549,20,1,6.84,72.6,1,7.3,77.7,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True
19550,23,1,1.96,69.3,1,9.0,56.9,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
19551,18,0,6.06,50.3,1,7.8,75.0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
19552,17,1,0.84,77.3,0,6.6,40.2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
